trip_id,stop_sequence,stop_id,arrival_time,departure_time,timepoint,shape_dist_traveled
WK_217,14,JLSD,19:55:07,19:55:27,1,13.64
WK_217,15,PARV,19:57:10,19:57:30,1,14.73
WK_217,16,CGPP,19:59:01,19:59:21,1,15.75
WK_217,17,EDAP,20:01:13,20:01:43,1,17.05
WK_217,18,PDPM,20:03:35,20:03:55,1,18.44
WK_217,19,CCUV,20:05:37,20:06:07,1,19.69
WK_217,20,KLMT,20:07:56,20:08:16,1,21.07
WK_217,21,MUTT,20:10:44,20:11:14,1,23.12
WK_217,22,ATTK,20:12:41,20:13:01,1,24.06
WK_217,23,CPPY,20:14:29,20:14:49,1,25.05
WK_217,24,PNCU,20:16:15,20:16:35,1,26.01
WK_217,25,ALVA,20:18:35,20:18:35,1,27.74
WK_218,1,TPHT,19:32:42,19:34:30,1,0.0
WK_218,2,SNJN,19:36:12,19:36:32,1,0.99
WK_218,3,VAKK,19:37:50,19:38:10,1,1.72
WK_218,4,PETT,19:40:18,19:40:38,1,2.94
WK_218,5,THYK,19:42:31,19:42:51,1,4.08
WK_218,6,VYTA,19:44:25,19:44:45,1,5.13
WK_218,7,EMKM,19:46:51,19:47:11,1,6.52
WK_218,8,KVTR,19:48:52,19:49:12,1,7.69
WK_218,9,ERSH,19:51:22,19:51:52,1,8.85
WK_218,10,MACE,19:53:46,19:54:06,1,9.73
WK_218,11,MGRD,19:55:46,19:56:16,1,10.91
WK_218,12,TNHL,19:58:03,19:58:23,1,12.12
WK_218,13,KALR,19:59:23,19:59:43,1,12.58
WK_218,14,JLSD,20:01:15,20:01:35,1,13.64
WK_218,15,PARV,20:03:14,20:03:34,1,14.73
WK_218,16,CGPP,20:05:05,20:05:25,1,15.75
WK_218,17,EDAP,20:07:11,20:07:41,1,17.05
WK_218,18,PDPM,20:09:33,20:09:53,1,18.44
WK_218,19,CCUV,20:11:31,20:12:01,1,19.69
WK_218,20,KLMT,20:13:50,20:14:10,1,21.07
WK_218,21,MUTT,20:16:38,20:17:08,1,23.12
WK_218,22,ATTK,20:18:35,20:18:55,1,24.06
WK_218,23,CPPY,20:20:23,20:20:43,1,25.05
WK_218,24,PNCU,20:22:08,20:22:28,1,26.01
WK_218,25,ALVA,20:24:28,20:24:28,1,27.74
WK_219,1,TPHT,19:39:42,19:43:00,1,0.0
WK_219,2,SNJN,19:44:42,19:45:02,1,0.99
WK_219,3,VAKK,19:46:20,19:46:40,1,1.72
WK_219,4,PETT,19:48:48,19:49:08,1,2.94
WK_219,5,THYK,19:51:01,19:51:21,1,4.08
WK_219,6,VYTA,19:52:55,19:53:15,1,5.13
WK_219,7,EMKM,19:55:21,19:55:41,1,6.52
WK_219,8,KVTR,19:57:22,19:57:42,1,7.69
WK_219,9,ERSH,19:59:52,20:00:22,1,8.85
WK_219,10,MACE,20:02:16,20:02:36,1,9.73
WK_219,11,MGRD,20:04:16,20:04:46,1,10.91
WK_219,12,TNHL,20:06:33,20:06:53,1,12.12
WK_219,13,KALR,20:07:53,20:08:13,1,12.58
WK_219,14,JLSD,20:09:45,20:10:05,1,13.64
WK_219,15,PARV,20:11:44,20:12:04,1,14.73
WK_219,16,CGPP,20:13:35,20:13:55,1,15.75
WK_219,17,EDAP,20:15:41,20:16:11,1,17.05
WK_219,18,PDPM,20:18:03,20:18:23,1,18.44
WK_219,19,CCUV,20:20:01,20:20:31,1,19.69
WK_219,20,KLMT,20:22:20,20:22:40,1,21.07
WK_219,21,MUTT,20:25:08,20:25:38,1,23.12
WK_219,22,ATTK,20:27:05,20:27:25,1,24.06
WK_219,23,CPPY,20:28:53,20:29:13,1,25.05
WK_219,24,PNCU,20:30:38,20:30:58,1,26.01
WK_219,25,ALVA,20:32:58,20:32:58,1,27.74
WK_22,1,ALVA,07:49:58,07:56:25,1,0.14
WK_22,2,PNCU,07:58:25,07:58:45,1,1.87
WK_22,3,CPPY,08:00:12,08:00:32,1,2.83
WK_22,4,ATTK,08:01:59,08:02:19,1,3.82
WK_22,5,MUTT,08:03:48,08:04:18,1,4.76
WK_22,6,KLMT,08:06:44,08:07:04,1,6.81
WK_22,7,CCUV,08:08:53,08:09:13,1,8.2
WK_22,8,PDPM,08:10:57,08:11:17,1,9.44
WK_22,9,EDAP,08:13:09,08:13:39,1,10.83
WK_22,10,CGPP,08:15:31,08:15:51,1,12.13
WK_22,11,PARV,08:17:24,08:17:44,1,13.15
WK_22,12,JLSD,08:19:29,08:19:49,1,14.25
WK_22,13,KALR,08:21:19,08:21:39,1,15.3
WK_22,14,TNHL,08:22:37,08:22:57,1,15.77
WK_22,15,MGRD,08:24:55,08:25:25,1,16.97
WK_22,16,MACE,08:27:05,08:27:25,1,18.15
WK_22,17,ERSH,08:29:22,08:29:52,1,19.02
WK_22,18,KVTR,08:31:59,08:32:19,1,20.18
WK_22,19,EMKM,08:34:06,08:34:26,1,21.35
WK_22,20,VYTA,08:36:28,08:36:48,1,22.75
WK_22,21,THYK,08:38:28,08:38:48,1,23.8
WK_22,22,PETT,08:40:46,08:41:06,1,24.94
WK_22,23,VAKK,08:43:11,08:43:31,1,26.14
WK_22,24,SNJN,08:44:49,08:45:09,1,26.87
WK_22,25,TPHT,08:47:12,08:47:12,1,27.87
WK_220,1,TPHT,19:46:42,19:51:30,1,0.0
WK_220,2,SNJN,19:53:12,19:53:32,1,0.99
WK_220,3,VAKK,19:54:50,19:55:10,1,1.72
WK_220,4,PETT,19:57:18,19:57:38,1,2.94
WK_220,5,THYK,19:59:31,19:59:51,1,4.08
WK_220,6,VYTA,20:01:25,20:01:45,1,5.13
WK_220,7,EMKM,20:03:51,20:04:11,1,6.52
WK_220,8,KVTR,20:05:52,20:06:12,1,7.69
WK_220,9,ERSH,20:08:22,20:08:52,1,8.85
WK_220,10,MACE,20:10:46,20:11:06,1,9.73
WK_220,11,MGRD,20:12:46,20:13:16,1,10.91
WK_220,12,TNHL,20:15:03,20:15:23,1,12.12
WK_220,13,KALR,20:16:23,20:16:43,1,12.58
WK_220,14,JLSD,20:18:15,20:18:35,1,13.64
WK_220,15,PARV,20:20:14,20:20:34,1,14.73
WK_220,16,CGPP,20:22:05,20:22:25,1,15.75
WK_220,17,EDAP,20:24:11,20:24:41,1,17.05
WK_220,18,PDPM,20:26:33,20:26:53,1,18.44
WK_220,19,CCUV,20:28:31,20:29:01,1,19.69
WK_220,20,KLMT,20:30:50,20:31:10,1,21.07
WK_220,21,MUTT,20:33:38,20:34:08,1,23.12
WK_220,22,ATTK,20:35:35,20:35:55,1,24.06
WK_220,23,CPPY,20:37:23,20:37:43,1,25.05
WK_220,24,PNCU,20:39:08,20:39:28,1,26.01
WK_220,25,ALVA,20:41:28,20:41:28,1,27.74
WK_221,1,TPHT,19:53:42,20:00:00,1,0.0
WK_221,2,SNJN,20:01:42,20:02:12,1,0.99
WK_221,3,VAKK,20:03:30,20:04:00,1,1.72
WK_221,4,PETT,20:06:08,20:06:38,1,2.94
WK_221,5,THYK,20:08:31,20:09:01,1,4.08
WK_221,6,VYTA,20:10:35,20:11:05,1,5.13
WK_221,7,EMKM,20:13:11,20:13:41,1,6.52
WK_221,8,KVTR,20:15:22,20:15:52,1,7.69
WK_221,9,ERSH,20:18:02,20:18:32,1,8.85
WK_221,10,MACE,20:20:26,20:20:46,1,9.73
WK_221,11,MGRD,20:22:26,20:22:56,1,10.91
WK_221,12,TNHL,20:24:43,20:25:03,1,12.12
WK_221,13,KALR,20:26:03,20:26:23,1,12.58
WK_221,14,JLSD,20:27:55,20:28:15,1,13.64
WK_221,15,PARV,20:29:54,20:30:14,1,14.73
WK_221,16,CGPP,20:31:45,20:32:05,1,15.75
WK_221,17,EDAP,20:33:51,20:34:21,1,17.05
WK_221,18,PDPM,20:36:13,20:36:33,1,18.44
WK_221,19,CCUV,20:38:11,20:38:41,1,19.69
WK_221,20,KLMT,20:40:30,20:40:50,1,21.07
WK_221,21,MUTT,20:43:18,20:43:48,1,23.12
WK_221,22,ATTK,20:45:15,20:45:35,1,24.06
WK_221,23,CPPY,20:47:03,20:47:23,1,25.05
WK_221,24,PNCU,20:48:48,20:49:08,1,26.01
WK_221,25,ALVA,20:51:08,20:51:08,1,27.74
WK_222,1,TPHT,20:09:38,20:17:00,1,0.0
WK_222,2,SNJN,20:18:42,20:19:02,1,0.99
WK_222,3,VAKK,20:20:20,20:20:40,1,1.72
WK_222,4,PETT,20:22:48,20:23:08,1,2.94
WK_222,5,THYK,20:25:01,20:25:21,1,4.08
WK_222,6,VYTA,20:26:55,20:27:15,1,5.13
WK_222,7,EMKM,20:29:21,20:29:41,1,6.52
WK_222,8,KVTR,20:31:22,20:31:42,1,7.69
WK_222,9,ERSH,20:33:52,20:34:22,1,8.85
WK_222,10,MACE,20:36:16,20:36:36,1,9.73
WK_222,11,MGRD,20:38:16,20:38:46,1,10.91
WK_222,12,TNHL,20:40:33,20:40:53,1,12.12
WK_222,13,KALR,20:41:53,20:42:13,1,12.58
WK_222,14,JLSD,20:43:45,20:44:05,1,13.64
WK_222,15,PARV,20:45:44,20:46:04,1,14.73
WK_222,16,CGPP,20:47:35,20:47:55,1,15.75
WK_222,17,EDAP,20:49:41,20:50:11,1,17.05
WK_222,18,PDPM,20:52:03,20:52:23,1,18.44
WK_222,19,CCUV,20:54:01,20:54:31,1,19.69
WK_222,20,KLMT,20:56:20,20:56:40,1,21.07
WK_222,21,MUTT,20:59:08,20:59:38,1,23.12
WK_222,22,ATTK,21:01:05,21:01:25,1,24.06
WK_222,23,CPPY,21:02:53,21:03:13,1,25.05
WK_222,24,PNCU,21:04:38,21:04:58,1,26.01
WK_222,25,ALVA,21:06:58,21:06:58,1,27.74
WK_223,1,TPHT,20:18:08,20:25:30,1,0.0
WK_223,2,SNJN,20:27:12,20:27:42,1,0.99
WK_223,3,VAKK,20:29:00,20:29:30,1,1.72
WK_223,4,PETT,20:31:38,20:32:08,1,2.94
WK_223,5,THYK,20:34:01,20:34:31,1,4.08
WK_223,6,VYTA,20:36:05,20:36:25,1,5.13
WK_223,7,EMKM,20:38:31,20:38:51,1,6.52
WK_223,8,KVTR,20:40:32,20:40:52,1,7.69
WK_223,9,ERSH,20:43:02,20:43:32,1,8.85
WK_223,10,MACE,20:45:26,20:45:46,1,9.73
WK_223,11,MGRD,20:47:26,20:47:56,1,10.91
WK_223,12,TNHL,20:49:43,20:50:03,1,12.12
WK_223,13,KALR,20:51:03,20:51:23,1,12.58
WK_223,14,JLSD,20:52:55,20:53:15,1,13.64
WK_223,15,PARV,20:54:54,20:55:14,1,14.73
WK_223,16,CGPP,20:56:45,20:57:05,1,15.75
WK_223,17,EDAP,20:58:51,20:59:21,1,17.05
WK_223,18,PDPM,21:01:13,21:01:33,1,18.44
WK_223,19,CCUV,21:03:11,21:03:41,1,19.69
WK_223,20,KLMT,21:05:30,21:05:50,1,21.07
WK_223,21,MUTT,21:08:18,21:08:48,1,23.12
WK_223,22,ATTK,21:10:15,21:10:35,1,24.06
WK_223,23,CPPY,21:12:03,21:12:23,1,25.05
WK_223,24,PNCU,21:13:48,21:14:08,1,26.01
WK_223,25,ALVA,21:16:08,21:16:08,1,27.74
WK_224,1,TPHT,20:26:48,20:35:30,1,0.0
WK_224,2,SNJN,20:37:12,20:37:32,1,0.99
WK_224,3,VAKK,20:38:50,20:39:10,1,1.72
WK_224,4,PETT,20:41:18,20:41:38,1,2.94
WK_224,5,THYK,20:43:31,20:43:51,1,4.08
WK_224,6,VYTA,20:45:25,20:45:45,1,5.13
WK_224,7,EMKM,20:47:51,20:48:11,1,6.52
WK_224,8,KVTR,20:49:52,20:50:12,1,7.69
WK_224,9,ERSH,20:52:22,20:52:52,1,8.85
WK_224,10,MACE,20:54:46,20:55:06,1,9.73
WK_224,11,MGRD,20:56:46,20:57:16,1,10.91
WK_224,12,TNHL,20:59:03,20:59:23,1,12.12
WK_224,13,KALR,21:00:23,21:00:43,1,12.58
WK_224,14,JLSD,21:02:15,21:02:35,1,13.64
WK_224,15,PARV,21:04:14,21:04:34,1,14.73
WK_224,16,CGPP,21:06:05,21:06:25,1,15.75
WK_224,17,EDAP,21:08:11,21:08:41,1,17.05
WK_224,18,PDPM,21:10:33,21:10:53,1,18.44
WK_224,19,CCUV,21:12:31,21:13:01,1,19.69
WK_224,20,KLMT,21:14:50,21:15:10,1,21.07
WK_224,21,MUTT,21:17:38,21:18:08,1,23.12
WK_224,22,ATTK,21:19:35,21:19:55,1,24.06
WK_224,23,CPPY,21:21:23,21:21:43,1,25.05
WK_224,24,PNCU,21:23:08,21:23:28,1,26.01
WK_224,25,ALVA,21:25:28,21:25:28,1,27.74
WK_225,1,TPHT,20:36:28,20:45:30,1,0.0
WK_225,2,SNJN,20:47:12,20:47:32,1,0.99
WK_225,3,VAKK,20:48:50,20:49:10,1,1.72
WK_225,4,PETT,20:51:18,20:51:38,1,2.94
WK_225,5,THYK,20:53:31,20:53:51,1,4.08
WK_225,6,VYTA,20:55:25,20:55:45,1,5.13
WK_225,7,EMKM,20:57:51,20:58:11,1,6.52
WK_225,8,KVTR,20:59:52,21:00:12,1,7.69
WK_225,9,ERSH,21:02:22,21:02:52,1,8.85
WK_225,10,MACE,21:04:46,21:05:06,1,9.73
WK_225,11,MGRD,21:06:46,21:07:16,1,10.91
WK_225,12,TNHL,21:09:03,21:09:23,1,12.12
WK_225,13,KALR,21:10:23,21:10:43,1,12.58
WK_225,14,JLSD,21:12:15,21:12:35,1,13.64
WK_225,15,PARV,21:14:14,21:14:34,1,14.73
WK_225,16,CGPP,21:16:05,21:16:25,1,15.75
WK_225,17,EDAP,21:18:11,21:18:41,1,17.05
WK_225,18,PDPM,21:20:33,21:20:53,1,18.44
WK_225,19,CCUV,21:22:31,21:23:01,1,19.69
WK_225,20,KLMT,21:24:50,21:25:10,1,21.07
WK_225,21,MUTT,21:27:38,21:28:08,1,23.12
WK_225,22,ATTK,21:29:35,21:29:55,1,24.06
WK_225,23,CPPY,21:31:23,21:31:43,1,25.05
WK_225,24,PNCU,21:33:08,21:33:28,1,26.01
WK_225,25,ALVA,21:35:28,21:35:28,1,27.74
WK_226,1,ALVA,19:56:55,19:58:55,1,0.14
WK_226,2,PNCU,20:00:51,20:01:21,1,1.87
WK_226,3,CPPY,20:02:40,20:03:10,1,2.83
WK_226,4,ATTK,20:04:30,20:05:00,1,3.82
WK_226,5,MUTT,20:06:20,20:06:20,1,4.76
WK_227,1,ALVA,20:03:36,20:06:00,1,0.14
WK_227,2,PNCU,20:08:00,20:08:20,1,1.87
WK_227,3,CPPY,20:09:47,20:10:07,1,2.83
WK_227,4,ATTK,20:11:33,20:11:53,1,3.82
WK_227,5,MUTT,20:13:19,20:13:49,1,4.76
WK_227,6,KLMT,20:16:15,20:16:35,1,6.81
WK_227,7,CCUV,20:18:24,20:18:44,1,8.2
WK_227,8,PDPM,20:20:28,20:20:48,1,9.44
WK_227,9,EDAP,20:22:40,20:23:10,1,10.83
WK_227,10,CGPP,20:25:02,20:25:22,1,12.13
WK_227,11,PARV,20:26:54,20:27:14,1,13.15
WK_227,12,JLSD,20:28:59,20:29:19,1,14.25
WK_227,13,KALR,20:30:48,20:31:08,1,15.3
WK_227,14,TNHL,20:32:05,20:32:25,1,15.77
WK_227,15,MGRD,20:34:23,20:34:53,1,16.97
WK_227,16,MACE,20:36:33,20:36:53,1,18.15
WK_227,17,ERSH,20:38:46,20:39:16,1,19.02
WK_227,18,KVTR,20:41:19,20:41:49,1,20.18
WK_227,19,EMKM,20:43:36,20:44:06,1,21.35
WK_227,20,VYTA,20:46:08,20:46:38,1,22.75
WK_227,21,THYK,20:48:18,20:48:18,1,23.8
WK_227,22,PETT,20:50:16,20:50:36,1,24.94
WK_227,23,VAKK,20:52:37,20:52:57,1,26.14
WK_227,24,SNJN,20:54:15,20:54:35,1,26.87
WK_227,25,TPHT,20:56:38,20:56:38,1,27.87
WK_228,1,ALVA,20:10:55,20:17:00,1,0.14
WK_228,2,PNCU,20:19:00,20:19:20,1,1.87
WK_228,3,CPPY,20:20:47,20:21:07,1,2.83
WK_228,4,ATTK,20:22:33,20:22:53,1,3.82
WK_228,5,MUTT,20:24:19,20:24:49,1,4.76
WK_228,6,KLMT,20:27:15,20:27:35,1,6.81
WK_228,7,CCUV,20:29:24,20:29:44,1,8.2
WK_228,8,PDPM,20:31:28,20:31:48,1,9.44
WK_228,9,EDAP,20:33:40,20:34:10,1,10.83
WK_228,10,CGPP,20:36:02,20:36:22,1,12.13
WK_228,11,PARV,20:37:54,20:38:14,1,13.15
WK_228,12,JLSD,20:39:59,20:40:19,1,14.25
WK_228,13,KALR,20:41:48,20:42:08,1,15.3
WK_228,14,TNHL,20:43:05,20:43:25,1,15.77
WK_228,15,MGRD,20:45:23,20:45:53,1,16.97
WK_228,16,MACE,20:47:33,20:47:53,1,18.15
WK_228,17,ERSH,20:49:46,20:50:16,1,19.02
WK_228,18,KVTR,20:52:19,20:52:39,1,20.18
WK_228,19,EMKM,20:54:26,20:54:46,1,21.35
WK_228,20,VYTA,20:56:48,20:57:08,1,22.75
WK_228,21,THYK,20:58:48,20:59:08,1,23.8
WK_228,22,PETT,21:01:06,21:01:26,1,24.94
WK_228,23,VAKK,21:03:27,21:03:47,1,26.14
WK_228,24,SNJN,21:05:05,21:05:25,1,26.87
WK_228,25,TPHT,21:07:28,21:07:28,1,27.87
WK_229,1,ALVA,20:18:35,20:20:05,1,0.14
WK_229,2,PNCU,20:22:01,20:22:31,1,1.87
WK_229,3,CPPY,20:23:50,20:24:20,1,2.83
WK_229,4,ATTK,20:25:40,20:26:10,1,3.82
WK_229,5,MUTT,20:27:30,20:27:30,1,4.76
WK_23,1,ALVA,07:59:58,08:03:25,1,0.14
WK_23,2,PNCU,08:05:25,08:05:45,1,1.87
WK_23,3,CPPY,08:07:12,08:07:32,1,2.83
WK_23,4,ATTK,08:08:59,08:09:19,1,3.82
WK_23,5,MUTT,08:10:48,08:11:18,1,4.76
WK_23,6,KLMT,08:13:44,08:14:04,1,6.81
WK_23,7,CCUV,08:15:53,08:16:13,1,8.2
WK_23,8,PDPM,08:17:57,08:18:17,1,9.44
WK_23,9,EDAP,08:20:09,08:20:39,1,10.83
WK_23,10,CGPP,08:22:31,08:22:51,1,12.13
WK_23,11,PARV,08:24:24,08:24:44,1,13.15
WK_23,12,JLSD,08:26:29,08:26:49,1,14.25
WK_23,13,KALR,08:28:19,08:28:39,1,15.3
WK_23,14,TNHL,08:29:37,08:29:57,1,15.77
WK_23,15,MGRD,08:31:55,08:32:25,1,16.97
WK_23,16,MACE,08:34:05,08:34:25,1,18.15
WK_23,17,ERSH,08:36:22,08:36:52,1,19.02
WK_23,18,KVTR,08:38:59,08:39:19,1,20.18
WK_23,19,EMKM,08:41:06,08:41:26,1,21.35
WK_23,20,VYTA,08:43:28,08:43:48,1,22.75
WK_23,21,THYK,08:45:28,08:45:48,1,23.8
WK_23,22,PETT,08:47:46,08:48:06,1,24.94
WK_23,23,VAKK,08:50:11,08:50:31,1,26.14
WK_23,24,SNJN,08:51:49,08:52:09,1,26.87
WK_23,25,TPHT,08:54:12,08:54:12,1,27.87
WK_230,1,TPHT,20:46:38,20:55:30,1,0.0
WK_230,2,SNJN,20:57:12,20:57:42,1,0.99
WK_230,3,VAKK,20:59:00,20:59:30,1,1.72
WK_230,4,PETT,21:01:38,21:02:08,1,2.94
WK_230,5,THYK,21:04:01,21:04:31,1,4.08
WK_230,6,VYTA,21:06:05,21:06:25,1,5.13
WK_230,7,EMKM,21:08:31,21:08:51,1,6.52
WK_230,8,KVTR,21:10:32,21:10:52,1,7.69
WK_230,9,ERSH,21:13:02,21:13:32,1,8.85
WK_230,10,MACE,21:15:26,21:15:46,1,9.73
WK_230,11,MGRD,21:17:26,21:17:56,1,10.91
WK_230,12,TNHL,21:19:43,21:20:03,1,12.12
WK_230,13,KALR,21:21:03,21:21:23,1,12.58
WK_230,14,JLSD,21:22:55,21:23:15,1,13.64
WK_230,15,PARV,21:24:54,21:25:14,1,14.73
WK_230,16,CGPP,21:26:45,21:27:05,1,15.75
WK_230,17,EDAP,21:28:51,21:29:21,1,17.05
WK_230,18,PDPM,21:31:13,21:31:33,1,18.44
WK_230,19,CCUV,21:33:11,21:33:41,1,19.69
WK_230,20,KLMT,21:35:30,21:35:50,1,21.07
WK_230,21,MUTT,21:38:18,21:38:48,1,23.12
WK_230,22,ATTK,21:40:15,21:40:35,1,24.06
WK_230,23,CPPY,21:42:03,21:42:23,1,25.05
WK_230,24,PNCU,21:43:48,21:44:08,1,26.01
WK_230,25,ALVA,21:46:08,21:46:08,1,27.74
WK_231,1,TPHT,20:56:38,21:05:30,1,0.0
WK_231,2,SNJN,21:07:12,21:07:32,1,0.99
WK_231,3,VAKK,21:08:50,21:09:10,1,1.72
WK_231,4,PETT,21:11:18,21:11:38,1,2.94
WK_231,5,THYK,21:13:31,21:13:51,1,4.08
WK_231,6,VYTA,21:15:25,21:15:45,1,5.13
WK_231,7,EMKM,21:17:51,21:18:11,1,6.52
WK_231,8,KVTR,21:19:52,21:20:12,1,7.69
WK_231,9,ERSH,21:22:22,21:22:52,1,8.85
WK_231,10,MACE,21:24:46,21:25:06,1,9.73
WK_231,11,MGRD,21:26:46,21:27:16,1,10.91
WK_231,12,TNHL,21:29:03,21:29:23,1,12.12
WK_231,13,KALR,21:30:23,21:30:43,1,12.58
WK_231,14,JLSD,21:32:15,21:32:35,1,13.64
WK_231,15,PARV,21:34:14,21:34:34,1,14.73
WK_231,16,CGPP,21:36:05,21:36:25,1,15.75
WK_231,17,EDAP,21:38:11,21:38:41,1,17.05
WK_231,18,PDPM,21:40:33,21:40:53,1,18.44
WK_231,19,CCUV,21:42:31,21:43:01,1,19.69
WK_231,20,KLMT,21:44:50,21:45:10,1,21.07
WK_231,21,MUTT,21:47:38,21:48:08,1,23.12
WK_231,22,ATTK,21:49:35,21:49:55,1,24.06
WK_231,23,CPPY,21:51:23,21:51:43,1,25.05
WK_231,24,PNCU,21:53:08,21:53:28,1,26.01
WK_231,25,ALVA,21:55:28,21:55:28,1,27.74
WK_232,1,TPHT,21:07:28,21:15:30,1,0.0
WK_232,2,SNJN,21:17:12,21:17:32,1,0.99
WK_232,3,VAKK,21:18:50,21:19:10,1,1.72
WK_232,4,PETT,21:21:18,21:21:38,1,2.94
WK_232,5,THYK,21:23:31,21:23:51,1,4.08
WK_232,6,VYTA,21:25:25,21:25:45,1,5.13
WK_232,7,EMKM,21:27:51,21:28:11,1,6.52
WK_232,8,KVTR,21:29:52,21:30:12,1,7.69
WK_232,9,ERSH,21:32:22,21:32:52,1,8.85
WK_232,10,MACE,21:34:46,21:35:06,1,9.73
WK_232,11,MGRD,21:36:46,21:37:16,1,10.91
WK_232,12,TNHL,21:39:03,21:39:23,1,12.12
WK_232,13,KALR,21:40:23,21:40:43,1,12.58
WK_232,14,JLSD,21:42:15,21:42:35,1,13.64
WK_232,15,PARV,21:44:14,21:44:34,1,14.73
WK_232,16,CGPP,21:46:05,21:46:25,1,15.75
WK_232,17,EDAP,21:48:11,21:48:41,1,17.05
WK_232,18,PDPM,21:50:33,21:50:53,1,18.44
WK_232,19,CCUV,21:52:31,21:53:01,1,19.69
WK_232,20,KLMT,21:54:50,21:55:10,1,21.07
WK_232,21,MUTT,21:57:38,21:58:08,1,23.12
WK_232,22,ATTK,21:59:35,21:59:55,1,24.06
WK_232,23,CPPY,22:01:23,22:01:43,1,25.05
WK_232,24,PNCU,22:03:08,22:03:28,1,26.01
WK_232,25,ALVA,22:05:28,22:05:28,1,27.74
WK_233,1,ALVA,20:24:28,20:28:00,1,0.14
WK_233,2,PNCU,20:30:00,20:30:20,1,1.87
WK_233,3,CPPY,20:31:47,20:32:07,1,2.83
WK_233,4,ATTK,20:33:33,20:33:53,1,3.82
WK_233,5,MUTT,20:35:19,20:35:49,1,4.76
WK_233,6,KLMT,20:38:15,20:38:35,1,6.81
WK_233,7,CCUV,20:40:24,20:40:44,1,8.2
WK_233,8,PDPM,20:42:28,20:42:48,1,9.44
WK_233,9,EDAP,20:44:40,20:45:10,1,10.83
WK_233,10,CGPP,20:47:02,20:47:22,1,12.13
WK_233,11,PARV,20:48:54,20:49:14,1,13.15
WK_233,12,JLSD,20:50:59,20:51:19,1,14.25
WK_233,13,KALR,20:52:48,20:53:08,1,15.3
WK_233,14,TNHL,20:54:05,20:54:25,1,15.77
WK_233,15,MGRD,20:56:23,20:56:53,1,16.97
WK_233,16,MACE,20:58:33,20:58:53,1,18.15
WK_233,17,ERSH,21:00:46,21:01:16,1,19.02
WK_233,18,KVTR,21:03:19,21:03:39,1,20.18
WK_233,19,EMKM,21:05:26,21:05:46,1,21.35
WK_233,20,VYTA,21:07:48,21:08:08,1,22.75
WK_233,21,THYK,21:09:48,21:10:08,1,23.8
WK_233,22,PETT,21:12:06,21:12:26,1,24.94
WK_233,23,VAKK,21:14:27,21:14:47,1,26.14
WK_233,24,SNJN,21:16:05,21:16:25,1,26.87
WK_233,25,TPHT,21:18:28,21:18:28,1,27.87
WK_234,1,TPHT,21:18:28,21:30:00,1,0.0
WK_234,2,SNJN,21:31:42,21:32:02,1,0.99
WK_234,3,VAKK,21:33:20,21:33:40,1,1.72
WK_234,4,PETT,21:35:48,21:36:08,1,2.94
WK_234,5,THYK,21:38:01,21:38:21,1,4.08
WK_234,6,VYTA,21:39:55,21:40:15,1,5.13
WK_234,7,EMKM,21:42:21,21:42:41,1,6.52
WK_234,8,KVTR,21:44:22,21:44:42,1,7.69
WK_234,9,ERSH,21:46:52,21:47:22,1,8.85
WK_234,10,MACE,21:49:16,21:49:36,1,9.73
WK_234,11,MGRD,21:51:16,21:51:46,1,10.91
WK_234,12,TNHL,21:53:33,21:53:53,1,12.12
WK_234,13,KALR,21:54:53,21:55:13,1,12.58
WK_234,14,JLSD,21:56:45,21:57:05,1,13.64
WK_234,15,PARV,21:58:44,21:59:04,1,14.73
WK_234,16,CGPP,22:00:35,22:00:55,1,15.75
WK_234,17,EDAP,22:02:41,22:03:11,1,17.05
WK_234,18,PDPM,22:05:03,22:05:23,1,18.44
WK_234,19,CCUV,22:07:01,22:07:31,1,19.69
WK_234,20,KLMT,22:09:20,22:09:40,1,21.07
WK_234,21,MUTT,22:12:08,22:12:38,1,23.12
WK_234,22,ATTK,22:14:05,22:14:25,1,24.06
WK_234,23,CPPY,22:15:53,22:16:13,1,25.05
WK_234,24,PNCU,22:17:38,22:17:58,1,26.01
WK_234,25,ALVA,22:19:58,22:19:58,1,27.74
WK_235,1,ALVA,20:32:58,20:39:00,1,0.14
WK_235,2,PNCU,20:41:00,20:41:30,1,1.87
WK_235,3,CPPY,20:42:57,20:43:27,1,2.83
WK_235,4,ATTK,20:44:53,20:45:23,1,3.82
WK_235,5,MUTT,20:46:49,20:47:19,1,4.76
WK_235,6,KLMT,20:49:45,20:50:15,1,6.81
WK_235,7,CCUV,20:52:04,20:52:34,1,8.2
WK_235,8,PDPM,20:54:18,20:54:48,1,9.44
WK_235,9,EDAP,20:56:40,20:57:10,1,10.83
WK_235,10,CGPP,20:59:02,20:59:32,1,12.13
WK_235,11,PARV,21:01:04,21:01:24,1,13.15
WK_235,12,JLSD,21:03:09,21:03:29,1,14.25
WK_235,13,KALR,21:04:58,21:05:18,1,15.3
WK_235,14,TNHL,21:06:15,21:06:35,1,15.77
WK_235,15,MGRD,21:08:33,21:09:03,1,16.97
WK_235,16,MACE,21:10:43,21:11:03,1,18.15
WK_235,17,ERSH,21:12:56,21:13:26,1,19.02
WK_235,18,KVTR,21:15:29,21:15:49,1,20.18
WK_235,19,EMKM,21:17:36,21:17:56,1,21.35
WK_235,20,VYTA,21:19:58,21:20:18,1,22.75
WK_235,21,THYK,21:21:58,21:22:18,1,23.8
